KIND;OPR;STAT;AREA;CITY          ; CB           ;LAC ; CID  ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ; DATE    ; ADDR                  ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK

/;Менская вобласць

$;M;S  ;MIO; Салігорск?          ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;20.12.08;                       ; мачта поруч запраўкі, дарога паміж калійным і горадам;          ;          ;
$;M;S  ;MIO; Маладзечна??????????;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;23.06.09; Я.Купалы 128          ; крама, мачта                                       ; 54.311258; 26.898958;G*
$;M;S  ;MIO; Шапчыцы             ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;26.05.14; Старадарожскі р-н    ; хоз.двор, мачта, а не A1 ці гэта быў?                 ; 53.090142; 28.229221;G
$;M;S  ;MIO; Прусы               ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;17.06.15; Старадарожскі р-н    ; супольная вежа 70м                                       ; 52.844479; 28.371833;G
$;M;S  ;MIO; Рачэнь              ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;04.09.15; Любанскі р-н         ; вежа 70м                                            ; 52.751630; 27.849700;G
$;M;S  ;MIO; Высокае             ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;09.09.15; Смалевіцкі р-н      ; апорная мачта                                        ; 54.076190; 27.969800;G
$;M;S  ;MIO; Салігорск           ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;28.07.16; Л.Камсамола 49А       ; інт. СГПТК Ленінскага р-на, мачта (БС 2200 ???)      ; 52.796700; 27.538100;G
$;M;S  ;MIO; Вязькуцін           ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;22.06.18; Бярэзінскі р-н       ; вежа 70м                                            ; 53.763059; 29.122149;G
$;M;S  ;MIO; Кальнікі            ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;22.09.21; Смалевіцкі р-н      ; вежа 70м (А1 409)                                   ; 54.118830; 28.130240;G
$;M;S  ;MIO; Маладзечна          ;              ;   ; 1473 ;    ;    ;     ;      ;         ;   ;      ;    ;28.03.23; Шаранговіча 55В      ; слуп                                        ; 54.328940; 26.835000;G*
$;M;S  ;MIO; Слуцк               ;              ;   ; 2417 ;    ;    ;     ;      ;         ;   ;      ;    ;15.03.18; Новы 4ты зав. 7А      ; СПМК-97, слуп                                       ; 53.009443; 27.525085;Y
$;M;S  ;MIO; Ракаў               ;              ;   ; 2160 ;    ;    ;     ;      ;         ;   ;      ;    ;18.02.21; Валожынскі р-н       ; Менская 2, пошта                                     ; 53.965944; 27.056046;G
//$;M;S  ;MIO; Белы Слуп           ;              ;   ; 1698 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Любанскі р-н         ; канструкцыя невядомая                               ; 52.747483; 27.950354;G*
//$;M;S  ;MIO; Кукелеўшчына        ;              ;   ; 1721 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Менскі р-н            ; канструкцыя невядомая                               ; 54.222901; 27.392577;G*
$;M;S  ;MIO; Даўбарова           ;              ;   ; 1722 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Менскі р-н            ; вежа 70м (А1 343)                                      ; 54.217855; 27.377753;G
//$;M;S  ;MIO; Раўкуцевічы         ;              ;   ; 1725 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Менскі р-н            ; канструкцыя невядомая                               ; 54.162374; 27.367482;G*
//$;M;S  ;MIO; Мядзведзіна         ;              ;   ; 1794 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Вілейскі р-н         ; канструкцыя невядомая                               ; 54.437161; 26.805430;G*
$;M;S  ;MIO; Астроўчыцы          ;              ;   ; 4266 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Клецкі р-н           ; апорная мачта                                        ; 52.890709; 26.721526;G
$;M;S  ;MIO; Тычыны              ;              ;   ; 4269 ;    ;    ;     ;      ;         ;   ;      ;    ;27.06.21; Салігорскі р-н       ; апорная мачта                                        ; 52.762231; 27.488138;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 5077 ;    ;    ;     ;      ;         ;   ;      ;    ;31.08.21; Маладзёжная 1          ; апора асвятлення                                      ; 52.787903; 27.502245;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 5077 ;    ;    ;     ;      ;         ;   ;      ;    ;31.08.21; Маладзёжная 7          ; апора асвятлення                                      ; 52.789196; 27.502271;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 5443 ;    ;    ;     ;      ;         ;   ;      ;    ;31.08.21; Кавалёва 3            ; апора асвятлення (усход)                             ; 52.783903; 27.499838;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 5443 ;    ;    ;     ;      ;         ;   ;      ;    ;31.08.21; Кавалёва 3            ; апора асвятлення (захад)                              ; 52.783914; 27.498562;G
$;M;S  ;MIO; Старая Рудіца       ;              ;   ; 6088 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Дзяржынскі р-н       ; вежа 40м                                    ; 53.654748; 27.060388;G*
$;M;S  ;MIO; Вілейка             ;              ;   ; 6169 ;    ;    ;     ;      ;         ;   ;      ;    ;21.03.21; Шубіна                ; мікрараён "Паўночны-1", вежа 40м                   ; 54.514058; 26.948341;G
$;M;S  ;MIO; Гранічы             ;              ;   ; 6170 ;    ;    ;     ;      ;         ;   ;      ;    ;12.05.22; Маладзечненскі р-н   ; апорная мачта А1?                           ; 54.214238; 27.200648;G*
$;M;S  ;MIO; Слуцк               ;              ;   ; 6273 ;    ;    ;     ;      ;         ;   ;      ;    ;21.06.21; Багдановіча 40        ; слуп 26м                                            ; 53.020916; 27.557869;G
$;M;S  ;MIO; Вілейка             ;              ;   ; 6245 ;    ;    ;     ;      ;         ;   ;      ;    ;02.08.21;  Георгіеўская 1Б      ; слуп                                                ; 54.514739; 26.931683;G
$;M;S  ;MIO; Бараўляны           ;              ;   ; 6254 ;    ;    ;     ;      ;         ;   ;      ;    ;22.12.22; 40 гадоў Перамогі 22 ; кафедра вытворчага навучання БДАТУ, мачта (лайф 1648); 53.993477; 27.679858;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 6328 ;    ;    ;     ;      ;         ;   ;      ;    ;16.06.21; Васкрасенская 21      ; апора асвятлення (поўнач)                              ; 52.785653; 27.494009;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 6328 ;    ;    ;     ;      ;         ;   ;      ;    ;16.06.21; Васкрасенская 21      ; апора асвятлення (поўдзень)                                 ; 52.785350; 27.494005;G
$;M;S  ;MIO; Беразіно            ;              ;   ; 6347 ;    ;    ;     ;      ;         ;   ;      ;    ;12.05.22; Пралетарская 96      ; лясгас, пажарна-дагледчая вежа 30м.         ; 53.853624; 28.974487;G
$;M;S  ;MIO; Даўжаны             ;              ;   ; 6372 ;    ;    ;     ;      ;         ;   ;      ;    ;10.02.22; Валожынскі р-н       ; СТ "Заранак", вежа 40м (А1 977)                     ; 54.033243; 27.182229;G
$;M;S  ;MIO; Прывольны           ;              ;   ; 6373 ;    ;    ;     ;      ;         ;   ;      ;    ;24.09.21; Менскі р-н            ; ТАА "Прымград", будынак вытворч. карпусы з АБК, усярэдзіне ; 53.811640; 27.788210;G*
$;M;S  ;MIO; Салігорск           ;              ;   ; 6376 ;    ;    ;     ;      ;         ;   ;      ;    ;07.10.21; Богомолова 5          ; апора асвятлення (захад)                              ; 52.786567; 27.516384;G*
$;M;S  ;MIO; Салігорск           ;              ;   ; 6376 ;    ;    ;     ;      ;         ;   ;      ;    ;07.10.21; Богомолова 5          ; апора асвятлення (усход)                             ; 52.786556; 27.517293;G*
$;M;S  ;MIO; Сёмкава             ;              ;   ; 6377 ;    ;    ;     ;      ;         ;   ;      ;    ;10.02.22; Менскі р-н            ; вул. Садовая 95, СПА-комплекс Сябры, слуп (А1 191)   ; 54.002861; 27.438280;Y
$;M;S  ;MIO; Нявелічы            ;              ;   ; 6406 ;    ;    ;     ;      ;         ;   ;      ;    ;19.10.21; Дзяржынскі р-н       ; вежа 40м                                            ; 53.708177; 27.211298;G*
$;M;S  ;MIO; Салігорск           ;              ;   ; 6370 ;    ;    ;     ;      ;         ;   ;      ;    ;08.11.21; Горкага 4А           ; слуп                                                ; 52.789656; 27.554561;G
$;M;S  ;MIO; Барысаў             ;              ;   ; 6449 ;    ;    ;     ;      ;         ;   ;      ;    ;16.12.21; Гагарына 101          ; слуп                                                ; 54.211044; 28.487407;G*
$;M;S  ;MIO; Салігорск           ;              ;   ; 6520 ;    ;    ;     ;      ;         ;   ;      ;    ;23.11.22;Ленінскага Камсамола 31;жылы дом, мачта                             ; 52.790490; 27.542670;G
$;M;S  ;MIO; Пухавічы            ;              ;   ; 6525 ;    ;    ;     ;      ;         ;   ;      ;    ;28.03.23; Кастрычніцкая        ; М5, вежа 70м (А1 258)                       ; 53.543430; 28.250600;G
$;M;S  ;MIO; Маладзечна          ;              ;   ; 6527 ;    ;    ;     ;      ;         ;   ;      ;    ;23.11.22; Ясінскага 21         ; школа алімпійскага рэзерва, трыпод          ; 54.302440; 26.825805;G*
$;M;S  ;MIO; Крывічы             ;              ;   ; 6529 ;    ;    ;     ;      ;         ;   ;      ;    ;23.11.22; Салігорскі р-н       ; апорная мачта (А1 647)                      ; 52.833712; 27.385888;G
$;M;S  ;MIO; Стоўбцы             ;              ;   ; 6533 ;    ;    ;     ;      ;         ;   ;      ;    ;23.11.22; Ленінская 166А       ; ДУП "ПМК-233", трыподы                      ; 53.490388; 26.752050;G
$;M;S  ;MIO; Маладзечна          ;              ;   ; 6556 ;    ;    ;     ;      ;         ;   ;      ;    ;23.11.22; Валынца 8/2          ; УАЗ "Маладзечненская ЦРБ", гараж, мачта     ; 54.307660; 26.846204;G
$;M;S  ;MIO; Коскі               ;              ;   ; 6532 ;    ;    ;     ;      ;         ;   ;      ;    ;22.12.22; Дзяржынскі р-н       ; слуп                                        ; 53.668255; 27.245178;G*
$;M;S  ;MIO; Перасека            ;              ;   ; 6550 ;    ;    ;     ;      ;         ;   ;      ;    ;22.12.22; Менскі р-н           ; слуп                                        ; 53.733994; 27.589372;G*
$;M;S  ;MIO; Заслаўе             ;              ;   ; 6551 ;    ;    ;     ;      ;         ;   ;      ;    ;07.11.22; Менскі р-н           ; ТАА "Марк Фармэль", мачта                   ; 54.005380; 27.281450;G*
$;M;S  ;MIO; Фаніпаль            ;              ;   ; 6574 ;    ;    ;     ;      ;         ;   ;      ;    ;22.12.22; Дзяржынскі р-н       ; раён вул. Завадская, слуп                   ; 53.735218; 27.338503;G*
$;M;S  ;MIO; Салігорск           ;              ;   ; 6587 ;    ;    ;     ;      ;         ;   ;      ;    ;18.01.23; Салігорскі р-н; Р-55 126-ты км, 1, ААТ "Беларуськалій" цэх грануляцыі №3, трубастойкі; 52.861662; 27.592870;G*
$;M;S  ;MIO; Каменка             ;              ;   ; 6679 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Смалявіцкі р-н       ; мачта МА                                    ; 54.101108; 28.082654;G
$;M;S  ;MIO; Салігорск           ;              ;   ; 6698 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Кальцавая 4          ; ГЦ "Карусель", усярэдзіне                   ; 52.792760; 27.516990;G
$;M;S  ;MIO; Баравая             ;              ;   ; 6708 ;    ;    ;     ;      ;         ;   ;      ;    ;28.03.23; Мінскі р-н           ; ЗАТ "Аквабел", усярэдзіне                   ; 53.959910; 27.632160;G
$;M;S  ;MIO; Табары              ;              ;   ; 6709 ;    ;    ;     ;      ;         ;   ;      ;    ;28.03.23; Мінскі р-н           ; рынак, усярэдзіне                           ; 53.905282; 27.333448;Y
$;M;S  ;MIO; Вялікая Шатаноўшчына;              ;   ; 6715 ;    ;    ;     ;      ;         ;   ;      ;    ;28.03.23; Дзяржынскі р-н       ; вежа 40м.                                   ; 53.647901; 27.158477;G
$;M;S  ;MIO; Каплічы             ;              ;   ; 6716 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Мінскі р-н           ; вежа 40м                                    ; 53.913426; 27.241240;G*
$;M;S  ;MIO; Заполле             ;              ;   ; 6717 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Чэрвеньскі р-н       ; вежа 40м                                    ; 53.770800; 27.995784;G*
$;M;S  ;MIO; Краснае             ;              ;   ; 6729 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Маладзечанскі р-н    ; вежа 40м                                    ; 54.251756; 27.056322;G
$;M;S  ;MIO; Роўнаполле          ;              ;   ; 6731 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Пухавіцкі р-н        ; апорная мачта                               ; 53.619666; 27.837022;G*
$;M;S  ;MIO; Слуцк               ;              ;   ; 6742 ;    ;    ;     ;      ;         ;   ;      ;    ;28.03.23; Барысаўца 29         ; слуп                                        ; 53.044076; 27.567585;G
$;M;S  ;MIO; Валевачы            ;              ;   ; 6747 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Червенскі р-н        ; слуп                                        ; 53.756502; 28.150904;G*
$;M;S  ;MIO; Мойсічы             ;              ;   ; 6749 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Маладзечанскі р-н    ; вежа 40м                                    ; 54.260510; 26.867214;G*
$;M;S  ;MIO; Томкавічы           ;              ;   ; 6815 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23; Дзяржынскі р-н       ; вежа 40м                                    ; 53.681460; 27.343347;G*
$;M;S  ;MIO; Дулічы              ;              ;   ; 6371 ;    ;    ;     ;      ;         ;   ;      ;    ;29.06.23; Менскі р-н           ; вежа 40м                                    ; 53.877170; 27.165228;G*
$;M;S  ;MIO; Маладзечна          ;              ;   ; 6543 ;    ;    ;     ;      ;         ;   ;      ;    ;29.06.23; Гарадокская 100Б     ; трыподы                                     ; 54.304772; 26.873967;G
$;M;S  ;MIO; Вялікі Камень       ;              ;   ; 6745 ;    ;    ;     ;      ;         ;   ;      ;    ;29.06.23; Смалевіцкі р-н       ; вежа 40м                                    ; 53.904610; 27.973989;G*
$;M;S  ;MIO; Калодзішчы          ;              ;   ; 6817 ;    ;    ;     ;      ;         ;   ;      ;    ;29.06.23; Менскі р-н           ; Кленовая Алея 50А, вежа 40м                 ; 53.893765; 27.740723;G*
$;M;S  ;MIO; Падлессе            ;              ;   ; 6886 ;    ;    ;     ;      ;         ;   ;      ;    ;30.06.23; Стаўбцкоўскі р-н     ; М1, вежа А1 70м                             ; 53.391206; 26.537847;G
$;M;S  ;MIO; Малае Залужжа       ;              ;   ; 6494 ;    ;    ;     ;      ;         ;   ;      ;    ;27.10.23; Смалевіцкі р-н       ; апорная мачта                               ; 54.042626; 27.998642;G
$;M;S  ;MIO; Гатава              ;              ;   ; 6866 ;    ;    ;     ;      ;         ;   ;      ;    ;27.10.23; Менскі р-н           ; мачта                                       ; 53.775913; 27.653477;G
$;M;S  ;MIO; Стараселле          ;              ;   ; 6892 ;    ;    ;     ;      ;         ;   ;      ;    ;27.10.23; Крупскі р-н          ; вежа 65м Крупскага УМГ                      ; 54.361119; 29.026950;G
$;M;S  ;MIO; Мар'іна Горка       ;              ;   ; 6904 ;    ;    ;     ;      ;         ;   ;      ;    ;27.10.23; Пухавіцкі р-н        ; Новая Зара 15А, слуп                        ; 53.502045; 28.170095;G*
$;M;S  ;MIO; Ждановічы           ;              ;   ; 6898 ;    ;    ;     ;      ;         ;   ;      ;    ;13.11.23; Менскі р-н           ; пажарнае дэпо, мачта                        ; 53.961342; 27.441745;G
$;M;S  ;MIO; Асавец              ;              ;   ; 6929 ;    ;    ;     ;      ;         ;   ;      ;    ;20.12.23; Маладзечанскі р-н    ; слуп                                        ; 54.264735; 27.128616;G*
$;M;S  ;MIO; Юцкі                ;              ;   ; 6930 ;    ;    ;     ;      ;         ;   ;      ;    ;20.12.23; Дзержынскі р-н       ; вежа 40м                                    ; 53.781582; 27.145673;G*
$;M;S  ;MIO; Пагост-2            ;              ;   ; 6923 ;    ;    ;     ;      ;         ;   ;      ;    ;20.12.23; Салігорскі р-н       ; трэцяе рудаўпраўленне, трыпод?              ; 52.861317; 27.593298;G

$;M;R  ;MIO; Трубяціна           ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;29.08.08; Любанскі р-н         ; санаторыя "Світанак-Любань", гаражы, мачта            ; 52.836008; 28.231521;G
$;M;R  ;MIO; Хаўхоліца           ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;19.01.09; Барысаўскі р-н       ; вежа 70м                                            ; 54.435270; 28.432858;*
$;M;R  ;MIO; Даўгінава?          ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;20.03.09; Вілейскі р-н         ; вежа 70м ?                                          ; 54.650648; 27.482693;G*w
$;M;R  ;MIO; Старыя Дарогі?      ;              ;   ;      ;    ;    ;     ;      ;         ;   ;      ;    ;11.03.18; Кірава 109А           ; адміністрацыйны будынак, мачта   *сайт*              ; 53.048450; 28.263303;Y

//$;M;R  ;MIO; ?                   ;              ;ххх;  ххх ;х   ;    ;     ;      ;         ;   ;      ;    ;хх.10.19; ???                   ; 

$;M;R  ;MIO; ?                   ;              ;   ;  619 ;    ;2   ;     ;      ;         ;   ;      ;    ;14.12.08; ???                   ; РПД ;;;
$;M;R  ;MIO; ?                   ;              ;202; 1205 ; 23 ;4 68;     ;      ;         ;   ;      ;    ;12.04.18; ???                   ; да.п. Нарач ;;;
$;M;R  ;MIO; ?                   ;              ;216; 1287 ;1   ;4   ;     ;      ;         ;   ;      ;    ;12.04.18; ???                   ; Шапялі-Дашкі ;;;
$;M;R  ;MIO; ?                   ;              ;170; 1318 ;1 3 ;    ;     ;      ;         ;   ;      ;    ;03.08.23; Старадарожскі р-н?    ; у суседзях у Паськовы Горкі ;;;
$;M;R  ;MIO; ?                   ;              ;172; 1351 ;    ; 5  ;     ;      ;         ;   ;      ;    ;11.12.22; ???                   ; Вілейскі р-н? ў суседзях ў Турэц-Баярах ;;;
$;M;R  ;MIO; ?                   ;              ; 99; 1366 ;1   ;    ;     ;      ;         ;   ;      ;    ;23.06.09; ???                   ; каля 365.х Пісараўшчына ;;;
$;M;R  ;MIO; ?                   ;              ; 94; 1552 ;    ;456 ;     ;      ;         ;   ;      ;    ;16.07.17; ???                   ; каля Ляшчын, вежа зялёных?                      ; 53.924021; 27.898801;G
$;M;R  ;MIO; ?                   ;              ;200; 1709 ;    ;45  ;     ;      ;         ;   ;      ;    ;23.01.19; ???                   ; поруч 4192  ;;;
$;M;R  ;MIO; ?                   ;              ; 92; 2325 ;123 ;    ;     ;      ;         ;   ;      ;    ;09.05.10; Любанскі р-н         ; у раёне 4го рудаўпраўлення                          ; 52.804214; 27.776699;*
$;M;R  ;MIO; Поня?               ;              ; 74; 2393 ;1237;    ;     ;      ;         ;202; 6304 ;23  ;13.03.09; Вілейскі р-н         ; Даўгінава-Жардзяжжа, вежа *пітон*                    ; 54.751985; 27.648205;Y*
$;M;R  ;MIO; ?                   ;              ; 17; 2394 ;    ;4   ;     ;      ;         ;   ;      ;    ;04.07.15; Мядзелскі р-н        ; мяжа з ВіО, ? ;;;
$;M;R  ;MIO; ?                   ;              ; 75; 3600 ;    ;456 ;     ;      ;         ;   ;      ;    ;23.01.19; ???                   ; поруч 4192 (1600 усярэдзіне?)  ;;;
$;M;R  ;MIO; ?                   ;              ;   ; 4275 ;    ;    ; 170 ; 5820 ; 2 4  7  ;   ;      ;    ;01.11.15; Слуцкі р-н?          ; (???) - уезд у Слуцк з боку Салігорска ;;;
$;M;R  ;MIO; Староселье?         ;              ;173; 4266 ; 2  ; 5  ;     ;      ;         ;   ;      ;    ;15.06.19; Клецкі р-н           ; вежа? *кадастр*                                     ; 52.891100; 26.722020;G*
$;M;R  ;MIO; ?                   ;              ;202; 4316 ;    ;4   ;     ;      ;         ;   ;      ;    ;12.04.18; ???                   ; Багданава-Красоўшчына  ;;;
$;M;R  ;MIO; ?                   ;              ;170; 4361 ;1   ;    ;     ;      ;         ;   ;      ;    ;03.08.23; Старадарожскі р-н?    ; ??? ;;;
$;M;R  ;MIO; ?                   ; VYSOKOE      ; 70; 4492 ;123 ;    ;     ;      ;         ;   ;      ;    ;05.05.08; ???                   ; ??? ;;;
$;M;R  ;MIO; ?                   ;              ;217; 5554 ;1 34;5 78; 217 ; 5567 ;   4  78 ;217; 5384 ;89  ;31.01.24; Менскі р-н            ; [313/284] [467] [433] .1 [ch48] [ch1017], каля Мачулішчы/Міханавічі ;;;
$;M;R  ;MIO; ?                   ;              ;   ; 5554 ;    ;    ; 217 ; 5568 ; 23      ;   ;      ;    ;12.02.24; Менскі р-н            ; [313/284] [10663], каля Мачулішчы/Міханавічі ;;;
$;M;R  ;MIO; ?                   ;              ;   ; 5554 ;    ;    ; 217 ; 5565 ;       89;   ;      ;    ;12.02.24; Менскі р-н            ; [313/284] [467], каля Мачулішчы/Міханавічі ;;;
$;M;R  ;MIO; ?                   ;              ;201; 6464 ;12  ;    ;     ;      ;         ;   ;      ;    ;05.02.24; ???                   ; ў суседзях ў Сілічах ;;;

$;M;R  ;MIO; ?                   ;;;     ;;;203;  307 ;147      ;;;;31.07.20; ???                   ; (379) – Жодзіна, каля БС 2155/2316 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172;  421 ;24       ;;;;23.07.21; ???                   ; (377,384) – Р28, каля Цна-1, новая БС 1794? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172;  421 ;9        ;;;;28.08.21; ???                   ; (425) – па чыг, Насілава-Мароські ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;171;  437 ;3        ;;;;08.05.21; ???                   ; (477) – М1, каля Крупкі, 1823? [10688/10713] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;200;  464 ;12 45 7  ;;;;26.09.19; Менскі р-н ???        ; (161,215) - каля рэзідэнцыі, ??? ;;;
$;M;R  ;MIO; Салігорск?          ;;;     ;;;170;  673 ;5        ;;;;13.04.19; ???                   ; (007) - Салігорск, БС 5075 ці 5077, Маладзёжная, апора асвятлення??? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;202; 1189 ;  3  6  9;;;;04.01.19; ???                   ; (359) - надзьмула ў Казекава, ? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172; 1349 ;1  4  7  ;172;801;0;30.07.19; Маладзечанскі р-н???; (314,187) - па чыг Бярэзінскае-Маладзечна  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 1882 ;1  4     ;;;;23.11.19; ???                   ; (150) – Р65, Дзяржынск-Вялікія Навасёлкі, 329? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;175; 2197 ;1        ;;;;20.08.20; ???                   ; (176) – каля ОГ у бок Лагойска, ? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 2544 ;5        ;;;;22.10.21; ???                   ; (334) – каля Радашковіч ;;;
$;M;R  ;MIO; ?                   ;;;2201?;;;200; 2954 ;1  4     ;;;;01.03.18; ???                   ; (508) - дад. на 2201???, накіраваны на РКМЦ ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 2967 ;123 5 78 ;;;;01.08.20; ???                   ; (426,495,315) - каля Ракава ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 2974 ;789      ;;;;10.03.21; ???                   ; (457) – Клецкі р-н? Сіняўка-Русоўшчына ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 2975 ;1        ;;;;10.03.21; ???                   ; (457) – Клецкі р-н? Сіняўка-Русоўшчына ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;202; 2976 ;3        ;;;;02.09.21; ???                   ; (8) – р-н Вілейкі ;;;
$;M;R  ;MIO; Вілейка?            ;;;     ;;;202; 2981 ;9        ;;;;02.08.21; ???                   ; (274) – мкр-н Воўкаўшчына, паўночны ўсход Вілейкі ;;;
$;M;R  ;MIO; Вілейка?            ;;;     ;;;202; 2982 ; 126     ;;;;02.08.21; ???                   ; (164,274,274) – мкр-н Воўкаўшчына, паўночны ўсход Вілейкі ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;202; 3435 ;      7  ;;;;18.07.17; ???                   ; (???) - Вілейскі р-н?  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;204; 3925 ;123456789;;;;18.01.20; ???                   ; (196,239,320) – каля Шчомысліцы [10713] ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;204; 3926 ;3        ;;;;18.01.20; ???                   ; (320) - каля ТЛЦ Шчомысліца Глобус парк ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;202; 3943 ;1        ;;;;18.07.17; ???                   ; (???) - р-н Маладзечна  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;211; 4165 ;123      ;;;;30.07.20; ???                   ; (466,466) – Ціміразева/Ждановічы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4184 ;5        ;;;;21.10.21; ???                   ; (11) - каля Радашковіч ;;;
$;M;R  ;MIO; Навіны?             ;;;     ;;;172; 4261 ;1 34 6789;;;;27.10.20; ???                   ; (498,,270) – Валожынскі р-н М6, Сульжыцы-Навіны, ? ;;;
$;M;R  ;MIO; Навіны?             ;;;     ;;;172; 4262 ;13       ;;;;21.10.21; ???                   ; (498,,270) - М6, Навіны-Ракаў ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4299 ;23 56    ;;;;01.08.20; ???                   ; (478,482) – Печы, каля БС 5514 ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4465 ;47       ;;;;11.05.22; ???                   ; (364) - па чыгунцы каля Еськавічаў, БС 2362/2426? ;53.257693; 26.437588;*
$;M;R  ;MIO; ?                   ;;;     ;;;173; 4466 ;1        ;;;;11.05.22; ???                   ; (364) - па чыгунцы каля Еськавічаў, БС 2362/2426? ;53.257693; 26.437588;*
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4470 ;1234     ;;;;08.03.21; ???                   ; (485,485,485) – Валожынскі р-н М6, р-н Дубашы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172; 4471 ;9        ;;;;08.03.21; ???                   ; (428) – Валожынскі р-н М6, р-н Сульжыцы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;172; 4473 ;246      ;;;;08.03.21; ???                   ; (428,428,67) – Валожынскі р-н М6, р-н Сульжыцы ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 4496 ;89       ;;;;28.07.21; ???                   ; (450,450) - каля Чарнаградзь, М4 ;;;
$;M;R  ;MIO; Еськавічы?          ;;;     ;;;173; 4517 ;9        ;;;;13.11.21; ???                   ; (319) - Р11, Нясвіж-Гарадзея ;;;
$;M;R  ;MIO; Еськавічы?          ;;;     ;;;173; 4518 ;36       ;;;;13.11.21; ???                   ; (319) - Р11, Нясвіж-Гарадзея ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;174; 4522 ;789      ;;;;07.08.21; ???                   ; (19,19,19) – Талька-Блужа, М5, каля Балачанкі ;;;
$;M;R  ;MIO; Маладзечна?         ;;;     ;;;172; 4525 ;67       ;;;;04.08.21; ???                   ; (181,181) – нук злавіў побач са стадыёнам,  [10713/10738] – дадатак на БС 5483? ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4716 ;1 3456   ;;;;30.04.18; ???                   ; (069,13,492) - за Заслаўлем  ;;;
$;M;R  ;MIO; ?                   ;;;     ;;;216; 4719 ;1     7  ;;;;21.05.18; ???                   ; (270) - побач з 4716  ;;;
