KIND;OPR;STAT;AREA;CITY          ; CB           ;LAC ;  CID ;GSM ;DCS ; 3G L; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                ; REM                                           ; OZIN     ; OZIE     ;LOCK
$;M;S  ;BR.; Брест               ;              ;    ; 6558 ;    ;    ;     ;      ;         ;   ;      ;    ;08.08.19 ; Адамковская 40      ; общежитие, мачта                              ; 52.099950; 23.655560;G
$;M;S  ;BR.; Брест               ;              ;    ; 6560 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23 ; Я. Купалы 1         ; СП "Санта Бремор", трубостойки                ; 52.113290; 23.763570;G
$;M;S  ;BR.; Брест               ;              ;    ; 6560 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23 ; Я. Купалы 1         ; СП "Санта Бремор", внутри                     ; 52.113290; 23.763570;G
$;M;S  ;BR.; Брест               ;              ;    ; 6561 ;    ;    ;     ;      ;         ;   ;      ;    ;08.08.19 ; Центральная 1/1     ; ООО "Вира", мачта                             ; 52.072077; 23.739559;G*
$;M;S  ;BR.; Брест               ;              ;    ; 6562 ;    ;    ;     ;      ;         ;   ;      ;    ;27.10.23 ; пр-т Республики     ; рекламный щит                                 ; 52.078967; 23.769617;G
$;M;S  ;BR.; Брест               ;              ;    ; 6578 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23 ; Лейтенанта Рябцева 180М; ОДО "Стройремналадка", мачта               ; 52.136691; 23.672024;G
$;M;S  ;BR.; Брест               ;              ;    ; 6584 ;    ;    ;     ;      ;         ;   ;      ;    ;08.08.19 ; Красногвардейская 13; магазин "Копеечка", мачта                     ; 52.106430; 23.681780;G
$;M;S  ;BR.; Брест               ;              ;    ; 6595 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23 ; район подстанции Брест-Северная; столб                              ; 52.118104; 23.678785;G*
$;M;S  ;BR.; Брест               ;              ;    ; 6677 ;    ;    ;     ;      ;         ;   ;      ;    ;23.02.23 ; Ленина 11           ; облисполком, внутри                           ; 52.094070; 23.683690;G
$;M;S  ;BR.; Брест               ;              ;    ; 6680 ;    ;    ;     ;      ;         ;   ;      ;    ;27.10.23 ; Зубачева 2А         ; столб                                         ; 52.091167; 23.667247;G

$;M;Z  ;BR.; Брест               ;              ;    ;  701 ;    ;    ; 220 ;  701 ;123456789;   ;      ;    ;20.10.16 ; Машерова пр. 21     ; РУП "Белтелеком", трубостойки                 ; 52.086229; 23.696930;G
$;M;Z  ;BR.; Брест               ;              ;    ;  701 ;    ;    ; 220 ; 3701 ;1  4  7  ;   ;      ;    ;20.10.16 ; Машерова пр. 21     ; РУП "Белтелеком", трубостойки                 ; 52.086229; 23.696930;G
$;M;Z  ;BR.; Брест               ;              ;    ;  702 ;    ;    ; 220 ;  702 ;1234567 9;   ;      ;    ;20.10.16 ; Энгельса 3          ; Горисполком  трубостойки                      ; 52.093072; 23.681341;G
$;M;Z  ;BR.; Брест               ;              ;    ;  703 ;    ;    ; 220 ;  703 ;123456789;   ;      ;    ;20.10.16 ; б-р Космонавтов 21  ; БрГУ, триподы                                 ; 52.098502; 23.694119;G
$;M;Z  ;BR.; Брест               ;              ;    ;  704 ;    ;    ; 224 ;  704 ;123 56 89;   ;      ;    ;20.10.16 ; Пионерская 50       ; корпус 16 ОАО "БЭМЗ", трубостойки             ; 52.098028; 23.730682;G
$;M;Z  ;BR.; Брест               ;              ;    ;  705 ;    ;    ; 220 ;  705 ;123456789;   ;      ;    ;20.10.16 ; Кижеватова 76       ; ж/д больница, трубостойки                     ; 52.106819; 23.690771;G
$;M;Z  ;BR.; Брест               ;              ;    ;  705 ;    ;    ; 220 ; 3957 ;1  4  7  ;   ;      ;    ;20.10.16 ; Кижеватова 76       ; ж/д больница, трубостойки                     ; 52.106819; 23.690771;G
$;M;Z  ;BR.; Брест               ;              ;    ;  706 ;    ;    ; 224 ;  706 ;123   7  ;   ;      ;    ;20.10.16 ; Строительная 56     ; ПРУП "БЭТЗ", очистные, трубостойки            ; 52.116769; 23.739012;G
$;M;Z  ;BR.; Брест               ;              ;    ;  706 ;    ;    ; 224 ; 3706 ;1        ;   ;      ;    ;20.10.16 ; Строительная 56 
