KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Прысёлкі            ; PRISELKI    ; 116 ; 372 ;123 ; 5  ; 116 ; 3800 ;123456789;116; 5372 ;123 ;06.03.09; Лагойскі р-н         ; вежа 70м                                             ; 54.147270; 27.609180;G
$;V;R  ;MIO; Прысёлкі            ;             ;     ; 372 ;    ;    ; 116 ; 1800 ;1  4  7  ;116; 5372 ;   4;03.04.21; Лагойскі р-н         ; вежа 70м                                             ; 54.147270; 27.609180;G
$;V;R  ;MIO; Прысёлкі            ;             ;     ; 372 ;    ;    ; 116 ; 4800 ;1234     ;116; 5372 ;  6 ;03.04.21; Лагойскі р-н         ; вежа 70м                                             ; 54.147270; 27.609180;G
$;V;R  ;MIO; Крыжоўка            ;             ; 116 ; 374 ;123 ;    ; 116 ; 3374 ;123456 89;116; 5374 ;123 ;03.09.18; Менскі р-н           ; гасцініца "Форум", слуп                              ; 53.967007; 27.317014;G
$;V;R  ;MIO; Крыжоўка            ;             ;     ; 374 ;    ;    ; 116 ; 1374 ; 23      ;116; 5374 ; 56 ;26.05.22; Менскі р-н           ; гасцініца "Форум", слуп                              ; 53.967007; 27.317014;G
$;V;R  ;MIO; Перасады            ;             ; 113 ; 375 ;123 ;    ; 113 ; 3375 ;123456789;113; 5375 ;123 ;06.01.18; Барысаўскі р-н       ; Р-53, 35-ты км 2, СЗАТ "БелДЖЫ", трубастойкі         ; 54.131950; 28.375736;G
$;V;R  ;MIO; Перасады            ;             ;     ; 375 ;    ;    ; 113 ; 4375 ;123      ;   ;      ;    ;31.10.19; Барысаўскі р-н       ; Р-53, 35-ты км 2, СЗАТ "БелДЖЫ", трубастойкі         ; 54.131950; 28.375736;G
$;V;R  ;MIO; Жардзяжжа           ;             ; 116 ; 376 ;123 ;    ; 116 ; 3376 ;123456   ;116; 5376 ;123 ;20.08.20; Лагойскі р-н         ; апорная мачта 39м                                    ; 54.530236; 27.864139;Y*
$;V;R  ;MIO; Крыніца             ; KRYNICA     ; 116 ; 377 ;123 ;    ; 116 ; 3639 ;123456789;116; 5871 ;123 ;27.04.09; Валожынскі р-н       ; апорная мачта                                        ; 54.078188; 27.157934;G
$;V;R  ;MIO; Крыніца             ; KRYNICA     ; 116 ; 377 ;    ;    ; 116 ; 2639 ;1        ;116; 5871 ;   4;27.04.09; Валожынскі р-н       ; апорная мачта                                        ; 54.078188; 27.157934;G
$;V;R  ;MIO; Крыніца             ;             ;     ; 377 ;    ;    ; 116 ; 4639 ;1 3      ;   ;      ;    ;08.12.19; Валожынскі р-н       ; апорная мачта                                        ; 54.078188; 27.157934;G
$;V;R  ;MIO; Чабусы              ;             ; 117 ; 377 ;123 ;    ; 117 ; 3927 ; 2  5    ;117; 5377 ; 23 ;05.12.08; Любанскі р-н         ; вежа 70м                                             ; 52.832062; 28.158120;G
$;V;R  ;MIO; Плянта?             ;             ; 144 ; 378 ;123 ;    ;     ;      ;         ;   ;      ;    ;05.04.09; Салігорскі р-н ;па Р23, бягучая Дубеі, апорная мачта (крын. - google) (чыя?); 52.777460; 27.346690;G*w
$;V;R  ;MIO; Барысаў             ; BORISOV     ; 113 ; 378 ;123 ;    ; 113 ; 3744 ;123456789;113; 5833 ;123 ;17.04.09; Гагарына 68          ; УА "БГПК", мачта                                     ; 54.215412; 28.485105;G
$;V;R  ;MIO; Любань              ; LYUBAN'     ; 117 ; 379 ;123 ;    ; 117 ; 3601 ;123456   ;   ;      ;    ;01.06.15; Першамайская 97А     ; ЦРБ, мачта                                           ; 52.794183; 27.973768;G
$;V;R  ;MIO; Новы Двор           ; NOVYJ DVOR  ; 105 ; 382 ;123 ;    ; 105 ; 3619 ;123456789;105; 5382 ;123 ;18.11.08; Менскі р-н           ; апорная мачта                                        ; 53.815271; 27.662403;G
$;V;R  ;MIO; Новы Двор           ;             ;     ; 382 ;    ;    ; 105 ; 6550 ;123      ;105; 5382 ; 56 ;01.06.19; Менскі р-н           ; апорная мачта                                        ; 53.815271; 27.662403;G
$;V;R  ;MIO; Доўгае              ; DOLGOE      ; 144 ; 382 ;123 ; 5  ;     ;      ;         ;   ;      ;    ;05.04.09; Салігорскі р-н       ; вежа                                                 ; 52.614145; 27.578020;G
$;V;R  ;MIO; Пушча               ; PUSCHA      ; 111 ; 383 ;123 ;456 ; 111 ; 3996 ;123456789;111; 5383 ;1234;20.01.09; Пухавіцкі р-н        ; вежа 70м                                             ; 53.402445; 28.189033;G
$;V;R  ;MIO; Пушча               ;             ;     ; 383 ;    ;    ; 111 ; 4996 ;12       ;   ;      ;    ;16.07.19; Пухавіцкі р-н        ; вежа 70м                                             ; 53.402445; 28.189033;G
$;V;R  ;MIO; Церабель            ; TEREBEL'    ; 111 ; 384 ;123 ;45  ; 111 ; 3981 ;1234567  ;111; 5384 ;1234;20.01.09; Пухавіцкі р-н        ; вежа 70м                                             ; 53.522400; 27.722910;G
$;V;R  ;MIO; Церабель            ;             ;     ; 384 ;    ;    ; 111 ; 4981 ;1        ;111; 5384 ; 6  ;09.02.23; Пухавіцкі р-н        ; вежа 70м                                             ; 53.522400; 27.722910;G
$;V;R  ;MIO; Антаполле           ;             ; 116 ; 385 ;123 ;    ; 116 ; 3746 ;123 56 8 ;116; 5385 ; 23 ;10.12.08; Смалевіцкі р-н       ; супольная вежа 70м                                   ; 54.185593; 28.067595;G
$;V;R  ;MIO; Антаполле           ;             ;     ; 385 ;    ;    ; 116 ; 4746 ; 23      ;   ;      ;    ;12.09.19; Смалевіцкі р-н       ; супольная вежа 70м                                   ; 54.185593; 28.067595;G
$;V;R  ;MIO; Высокая Гара        ;VYSOKAYA GORA; 112 ; 386 ;123 ;    ;     ;      ;         ;112; 5386 ;1   ;14.12.08; Бярэзінскі р-н       ; супольная вежа 70м                                   ; 53.673401; 28.835512;G
$;V;R  ;MIO; Вуглы               ; UGLY        ; 117 ; 387 ;123 ;    ; 117 ; 3919 ;12345 789;117; 5408 ;123 ;05.04.09; Капыльскі р-н        ; вежа 70м (МТС 4404)                                  ; 53.115690; 27.237430;G
$;V;R  ;MIO; Вуглы               ;             ;     ; 387 ;    ;    ; 117 ; 4919 ;  3      ;   ;      ;    ;21.12.21; Капыльскі р-н        ; вежа 70м (МТС 4404)                                  ; 53.115690; 27.237430;G
$;V;R  ;MIO; Печураны            ; PECHURANY   ; 117 ; 388 ;123 ;    ; 117 ; 3009 ;123456789;117; 5388 ;123 ;04.11.09; Капыльскі р-н        ; вежа 70м                                             ; 53.253678; 27.008663;G
$;V;R  ;MIO; Пясочнае            ; PESOCHNOE   ; 117 ; 389 ;123 ;    ; 117 ; 3778 ;123456789;117; 5389 ;1236;05.04.09; Капыльскі р-н        ; вежа 70м                                             ; 53.330410; 27.108930;G
$;V;R  ;MIO; Багданаў            ; BOGDANOV    ; 111 ; 390 ;123 ;    ; 111 ; 3990 ;123456789;111; 5390 ;123 ;01.01.09; Валожынскі р-н       ; вежа 70м                                             ; 54.177918; 26.161446;G
$;V;R  ;MIO; Багданаў            ;             ;     ; 390 ;    ;    ; 111 ; 4990 ;12       ;   ;      ;    ;30.08.20; Валожынскі р-н       ; вежа 70м                                             ; 54.177918; 26.161446;G
$;V;R  ;MIO; Крыніца          ;SLOBODA-KUCHINKA; 117 ; 391 ;123 ;    ; 117 ; 1391 ;12 45    ;117; 5391 ;123 ;02.05.10; Капыльскі р-н        ; вежа 70м                                             ; 53.278970; 27.166570;G
$;V;R  ;MIO; Вярховіна           ; VERHOVINA   ; 113 ; 393 ;123 ;    ; 113 ; 3633 ;  3  6   ;   ;      ;    ;02.01.09; Барысаўскі р-н       ; супольная вежа 70м                                   ; 54.403714; 28.408284;G
$;V;R  ;MIO; Шыпілавічы???       ;             ; 117 ; 395 ;12  ;    ; 117 ; 3854 ;1 34 6   ;117; 5840 ;1 3 ;02.07.20; Любанскі р-н         ; ГОК, апорная мачта 40м?                              ; 52.733371; 27.943419;G
$;V;R  ;MIO; Дубілаўка???        ; DUBILOVKA   ; 117 ; 395 ;  3 ;    ;     ;      ;         ;   ;      ;    ;23.12.09; Любанскі р-н         ; вежа 70м                                             ; 52.692600; 27.873010;G
$;V;R  ;MIO; Швакшты             ; SHVAKSHTY   ; 115 ; 397 ;1234;    ; 115 ; 3966 ;123456   ;115; 5397 ;123 ;01.05.06; Мядзелскі р-н        ; Р45 і Р28, вежа 70м                                  ; 54.958261; 26.649618;G
$;V;R  ;MIO; Швакшты             ;             ;     ; 397 ;    ;    ;     ;      ;         ;115; 5397 ;  7 ;12.07.23; Мядзелскі р-н        ; Р45 і Р28, вежа 70м                                  ; 54.958261; 26.649618;G
$;V;R  ;MIO; Чарняты             ; CHERNYATY   ; 115 ; 398 ;123 ;    ; 115 ; 3967 ;123456  9;115; 5398 ;1234;02.02.09; Мядзелскі р-н        ; Р45, супольная  вежа 70м                             ; 55.006626; 26.888961;G
$;V;R  ;MIO; Чарняты             ; CHERNYATY   ;     ; 398 ;    ;    ;     ;      ;         ;115; 5398 ;56  ;16.08.23; Мядзелскі р-н        ; Р45, супольная  вежа 70м                             ; 55.006626; 26.888961;G
$;V;R  ;MIO; Раёўка              ;             ; 115 ; 400 ;12  ;    ; 115 ; 3117 ;1  45 78 ;115; 5400 ; 2  ;10.07.09; Маладзечанскі р-н    ; кардонная фабрыка, мачта                             ; 54.304221; 27.220292;G
$;V;R  ;MIO; Вілейка             ;             ; 115 ; 401 ;123 ;    ; 115 ; 3588 ;123456789;115; 5401 ;123 ;21.09.08; Калгасны зав. 11     ; апорная мачта                                        ; 54.509545; 26.954970;G
$;V;R  ;MIO; Вілейка             ;             ; 115 ; 401 ;    ;    ; 115 ; 1588 ;1  4  7  ;115; 5401 ;   4;21.09.08; Калгасны зав. 11     ; апорная мачта                                        ; 54.509545; 26.954970;G
$;V;R  ;MIO; Вілейка             ;             ;     ; 401 ;    ;    ; 115 ; 4588 ;01       ;   ;      ;    ;02.08.21; Калгасны зав. 11     ; апорная мачта                                        ; 54.509545; 26.954970;G
$;V;R  ;MIO; Мядзел?             ; MADEL       ; 115 ; 402 ;123 ;    ; 115 ; 3562 ;123456   ;   ;      ;    ;04.05.09; Камуністычная 23     ; раённая паліклініка, мачта (чыя?)                    ; 54.886840; 26.915190;G*w
$;V;R  ;MIO; Мядзел?             ;             ;     ; 402 ;    ;    ; 115 ; 1562 ;   4     ;   ;      ;    ;12.02.22; Камуністычная 23     ; раённая паліклініка, мачта (чыя?)                    ; 54.886840; 26.915190;G*w
$;V;R  ;MIO; Нарач               ; NAROCH'     ; 115 ; 403 ;123 ;    ; 115 ; 3613 ;1234567 9;115; 5403 ;123 ;04.05.09; Мядзелскі р-н        ; Турысцкая 12А, г-ца "Нарач", мачта                   ; 54.895367; 26.680755;Y
$;V;R  ;MIO; Нарач               ;             ;     ; 403 ;    ;    ; 115 ; 1613 ;1 3      ;   ;      ;    ;10.07.22; Мядзелскі р-н        ; Турысцкая 12А, г-ца "Нарач", мачта                   ; 54.895367; 26.680755;Y
$;V;R  ;MIO; Маладзечна          ; MOLODECHNO  ; 115 ; 404 ;123 ;    ; 115 ; 3534 ;12345 78 ;115; 5404 ;123 ;06.03.09; Ясінскага 21         ; гор. дыспансер спорт. медыцыны, эйф.вежа             ; 54.302180; 26.825470;G
$;V;R  ;MIO; Маладзечна          ;             ;     ; 404 ;    ;    ; 115 ; 4534 ; 23      ;115; 5404 ;4568;30.07.19; Ясінскага 21         ; гор. дыспансер спорт. медыцыны, эйф.вежа             ; 54.302180; 26.825470;G
$;V;R  ;MIO; Семернікі           ; SEMERNIKI   ; 115 ; 405 ;1234;    ;     ;      ;         ;115; 5405 ;   4;05.03.07; Маладзечанскі р-н    ; вежа 70м                                             ; 54.167490; 26.933840;G
$;V;R  ;MIO; Баравая             ; MINSK       ; 108 ; 405 ;123 ;    ; 108 ; 3876 ;123456789;108; 5405 ;123 ;16.12.12; Спартыўная 1         ; жылы дом, два трыпода                                ; 53.957452; 27.644065;G
$;V;R  ;MIO; Баравая             ;             ;     ; 405 ;    ;    ; 108 ; 4876 ;1        ;   ;      ;    ;29.07.20; Спартыўная 1         ; жылы дом, два трыпода                                ; 53.957452; 27.644065;G
$;V;R  ;MIO; Старыя Дарогі       ;STARYE DOROGI; 117 ; 406 ;123 ;456 ; 117 ; 3603 ;123456789;117; 5406 ;1 3 ;21.02.09; Армейская 1          ; вайсковы гарадок, крама, мачта                       ; 53.035640; 28.236390;G
$;V;R  ;MIO; Старыя Дарогі       ;             ;     ; 406 ;    ;    ; 117 ; 4603 ;  3      ;   ;      ;    ;07.12.21; Армейская 1          ; вайсковы гарадок, крама, мачта                       ; 53.035640; 28.236390;G
$;V;R  ;MIO; Слабодка            ; SLOBODKA    ; 111 ; 407 ;123 ;4   ; 111 ; 3997 ;1234567  ;111; 5407 ;1234;13.07.09; Уздзенскі р-н        ; траса Н9841, вежа 70м                                ; 53.502760; 27.372343;G
$;V;R  ;MIO; Слабодка            ;             ;     ; 407 ;    ;    ;     ;      ;         ;111; 5407;56789;07.09.23; Уздзенскі р-н        ; траса Н9841, вежа 70м                                ; 53.502760; 27.372343;G
$;V;R  ;MIO; Наваколасава        ; NOVOKOLOSOVO; 111 ; 408 ;123 ;    ; 111 ; 3758 ;123456789;111; 5908 ;123 ;05.03.07; Стаўбцкоўскі р-н     ; вежа 70м                                             ; 53.519055; 26.916603;G
$;V;R  ;MIO; Наваколасава        ;             ;     ; 408 ;    ;    ; 111 ; 4758 ;1 3      ;   ;      ;    ;04.02.20; Стаўбцкоўскі р-н     ; вежа 70м                                             ; 53.519055; 26.916603;G
$;V;R  ;MIO; Кальнікі            ; KOL'NIKI    ; 112 ; 409 ;123 ;    ; 112 ; 3775 ; 23 56 8 ;112; 5409 ; 23 ;21.06.09; Смалевіцкі р-н       ; вежа 70м                                             ; 54.118830; 28.130240;G
$;V;R  ;MIO; Дворышча            ; DVORISCHE   ; 112 ; 410 ;123 ;456 ; 112 ; 3750 ;123456789;112; 5410 ;123 ;28.02.09; Дзяржынскі р-н       ; вежа 70м                                             ; 53.797200; 27.244810;G
$;V;R  ;MIO; Дворышча            ;             ;     ; 410 ;    ;    ; 112 ; 4750 ;123      ;112; 5410 ;4568;23.11.19; Дзяржынскі р-н       ; вежа 70м                                             ; 53.797200; 27.244810;G
$;V;R  ;MIO; Дразы               ; DRAZY       ; 113 ; 411 ;123 ;    ;     ;      ;         ;   ;      ;    ;21.06.09; Барысаўскі р-н       ; вежа 70м                                             ; 54.432123; 28.580227;G
$;V;R  ;MIO; Паўлюці             ; PAVLYUTI    ; 111 ; 412 ;123 ;    ; 111 ; 3079 ;12  5    ;111; 5412 ;12  ;09.11.09; Дзяржынскі р-н       ; вежа 70м                                             ; 53.762190; 26.938130;G
$;V;R  ;MIO; Паўлюці             ;             ;     ; 412 ;    ;    ;     ;      ;         ;111; 5412 ;5   ;03.08.23; Дзяржынскі р-н       ; вежа 70м                                             ; 53.762190; 26.938130;G
$;V;R  ;MIO; Таўкачоўшчына     ;TOLKACHEVSCHINA; 111 ; 413 ;123 ;45  ; 111 ; 3870 ;123456789;111; 5413 ;1234;01.02.09; Дзяржынскі р-н       ; Р65, вежа 70м                                        ; 53.633069; 27.385536;G
$;V;R  ;MIO; Таўкачоўшчына       ;             ;     ; 413 ;    ;    ; 111 ; 1870 ;1  4  7  ;111; 5413 ;5678;21.12.22; Дзяржынскі р-н       ; Р65, вежа 70м                                        ; 53.633069; 27.385536;G
$;V;R  ;MIO; Таўкачоўшчына       ;             ;     ; 413 ;    ;    ; 111 ; 4870 ;123      ;   ;      ;    ;09.02.23; Дзяржынскі р-н       ; Р65, вежа 70м                                        ; 53.633069; 27.385536;G
$;V;R  ;MIO; Выганічы            ; VYGONICHI   ; 116 ; 414 ;123 ;  6 ; 116 ; 3414 ;1234567 9;116; 5414 ;1234;24.09.18; Валожынскі р-н       ; вежа 70м (лайф 1559)                                 ; 53.955701; 27.016513;G
$;V;R  ;MIO; Выганічы            ;             ;     ; 414 ;    ;    ; 116 ; 2414 ;1  4  7  ;116; 5414 ;   8;14.01.23; Валожынскі р-н       ; вежа 70м (лайф 1559)                                 ; 53.955701; 27.016513;G
$;V;R  ;MIO; Выганічы            ;             ;     ; 414 ;    ;    ; 116 ; 4414 ;1 34     ;   ;      ;    ;18.12.19; Валожынскі р-н       ; вежа 70м (лайф 1559)                                 ; 53.955701; 27.016513;G
$;V;R  ;MIO; Нарач               ;             ; 115 ; 415 ;1 3 ;    ; 115 ; 3415 ;12 4567 9;115; 5415 ;12  ;15.02.19; Мядзелскі р-н        ; Кастрычніцкая 20А, слуп                              ; 54.916556; 26.698225;G
$;V;R  ;MIO; Нарач               ;             ;     ; 415 ;    ;    ; 115 ; 4415 ;12       ;   ;      ;    ;10.07.22; Мядзелскі р-н        ; Кастрычніцкая 20А, слуп                              ; 54.916556; 26.698225;G
$;V;R  ;MIO; Любань              ;             ; 117 ; 418 ;123 ;4   ; 117 ; 3955 ; 234567  ;117; 5418 ; 2  ;01.06.15; Калініна 59          ; санстанцыя, мачта                                    ; 52.804060; 28.001745;G
$;V;R  ;MIO; Грэск               ;             ; 117 ; 421 ;12  ;    ; 117 ; 3421 ;1  4  7  ;117; 5421 ;1 3 ;29.01.19; Слуцкі р-н           ; апорная мачта                                        ; 53.167698; 27.497580;G
$;V;R  ;MIO; Журавінка           ;             ; 111 ; 422 ;1   ;    ; 111 ; 3422 ;1 34 67  ;111; 5422 ;1 34;16.08.19; Дзяржынскі р-н       ; мачта 39м                                            ; 53.663464; 26.925993;Y
$;V;R  ;MIO; Журавінка           ;             ;     ; 422 ;    ;    ;     ;      ;         ;111; 5422 ; 6  ;16.08.19; Дзяржынскі р-н       ; мачта 39м                                            ; 53.663464; 26.925993;Y
$;V;R  ;MIO; Вялікае Сціклева    ;             ; 106 ; 423 ;123 ;    ; 106 ; 3423 ;123456789;106; 5423 ;123 ;29.12.15; Менскі р-н           ; Усходняя 1, крама "Хоздвор", трыпод                  ; 53.873098; 27.695716;G
$;V;R  ;MIO; Вялікае Сціклева    ;             ;     ; 423 ;    ;    ; 106 ; 4423 ;123      ;   ;      ;    ;21.08.21; Менскі р-н           ; Усходняя 1, крама "Хоздвор", трыпод                  ; 53.873098; 27.695716;G
$;V;R  ;MIO; Стайкі              ;             ; 113 ; 424 ;12  ;    ; 113 ; 3424 ;12 45 78 ;113; 5424 ;12  ;07.05.19; Барысаўскі р-н       ; вежа лайф 50м                                        ; 54.248435; 28.645890;G
$;V;R  ;MIO; Лясны               ;             ; 116 ; 427 ;12  ;    ; 116 ; 3427 ;12 45 78 ;116; 5427 ;12  ;23.08.18; Менскі р-н           ; шпіталь ветэранаў ВАВ, трубастойкі                   ; 54.000487; 27.684929;Y
$;V;R  ;MIO; Лясны               ;             ;     ; 427 ;    ;    ; 116 ; 4427 ;12       ;   ;      ;    ;03.06.19; Менскі р-н           ; шпіталь ветэранаў ВАВ, трубастойкі                   ; 54.000487; 27.684929;Y
$;V;R  ;MIO; Лускава             ;             ; 116 ; 428 ;123 ;    ; 116 ; 3428 ;12345678 ;116; 5428 ;123 ;02.01.19; Менскі р-н           ; Цэнтральная 26А, апорная мачта 39м                   ; 54.092761; 27.539846;*
$;V;R  ;MIO; Лускава             ;             ;     ; 428 ;    ;    ; 116 ; 2428 ; 2 4 6 8 ;   ;      ;    ;03.04.21; Менскі р-н           ; Цэнтральная 26А, апорная мачта 39м                   ; 54.092761; 27.539846;*
$;V;R  ;MIO; Лускава             ;             ;     ; 428 ;    ;    ; 116 ; 4428 ;123      ;116; 5428 ;56  ;23.01.20; Менскі р-н           ; Цэнтральная 26А, апорная мачта 39м                   ; 54.092761; 27.539846;*
$;V;R  ;MIO; Навасёлкі           ;             ; 116 ; 429 ;123 ;    ; 116 ; 3429;1234567 90;116; 5429 ;123 ;01.11.19; Менскі р-н           ; вежа 40м каля элеватара                              ; 54.076774; 27.701565;Y*
$;V;R  ;MIO; Навасёлкі           ;             ;     ; 429 ;    ;    ; 116 ; 4429 ;1  4567 0;116; 5429 ;4   ;20.07.20; Менскі р-н           ; вежа 40м каля элеватара                              ; 54.076774; 27.701565;Y*
$;V;R  ;MIO; Слуцк               ;             ; 117 ; 430 ;123 ;    ;     ;      ;         ;   ;      ;    ;29.01.19; Савецкая 42          ; слуп                                                 ; 53.036086; 27.574865;G
$;V;R  ;MIO; Крыжоўка            ;             ; 116 ; 431 ;123 ;    ; 116 ; 3431 ;12 456789;116; 5431 ;123 ;24.12.18; Менскі р-н           ; Спартова-аздараўленчая база "Крыжоўка", мачта        ; 53.937004; 27.280646;G*
$;V;R  ;MIO; Крыжоўка            ;             ;     ; 431 ;    ;    ; 116 ; 6431 ;1  4  7  ;116; 5431 ;4   ;01.02.19; Менскі р-н           ; Спартова-аздараўленчая база "Крыжоўка", мачта        ; 53.937004; 27.280646;G*
$;V;R  ;MIO; Крыжоўка            ;             ;     ; 431 ;    ;    ; 116 ; 4431 ;12  5678 ;   ;      ;    ;11.01.23; Менскі р-н           ; Спартова-аздараўленчая база "Крыжоўка", мачта        ; 53.937004; 27.280646;G*
$;V;R  ;MIO; Яршы                ;             ; 111 ; 432 ;1   ;    ; 111 ; 3432 ;1  4  7  ;111; 5432 ;1   ;19.02.21; Уздзенскі р-н        ; слуп                                                 ; 53.375715; 27.007974;G
$;V;R  ;MIO; Яршы                ;             ;     ; 432 ;    ;    ; 111 ; 1432 ;1        ;   ;      ;    ;03.12.22; Уздзенскі р-н        ; слуп                                                 ; 53.375715; 27.007974;G
$;V;R  ;MIO; Бальшавік           ;             ; 102 ; 434 ;123 ; 5  ; 102 ; 3434 ;123456789;102; 5434 ;123 ;27.10.18; Менскі р-н           ; Фабрычная 2, слуп каля кацельні                      ; 54.003579; 27.574290;Y
$;V;R  ;MIO; Бальшавік           ;             ;     ; 434 ;    ;    ; 102 ; 4434 ;123      ;   ;      ;    ;31.07.20; Менскі р-н           ; Фабрычная 2, слуп каля кацельні                      ; 54.003579; 27.574290;Y
$;V;R  ;MIO; Баяры               ;             ; 115 ; 435 ;123 ;    ; 115 ; 3435;12345678 0;115; 5435 ;12  ;05.03.19; Маладзечанскі р-н    ; вежа 50м                                             ; 54.198222; 27.080824;G
$;V;R  ;MIO; Баяры               ;             ;     ; 435 ;    ;    ; 115 ; 6435;12 45   90;115; 5435 ; 5 0;30.07.19; Маладзечанскі р-н    ; вежа 50м                                             ; 54.198222; 27.080824;G
$;V;R  ;MIO; Ванькоўшчына        ;             ; 111 ; 436 ;123 ;    ; 111 ; 3436 ;123456789;111; 5436 ;123 ;17.12.18; Пухавіцкі р-н        ; апорная мачта 40м                                    ; 53.738347; 27.771489;Y*
$;V;R  ;MIO; Ванькоўшчына        ;             ;     ; 436 ;    ;    ; 111 ; 4436 ;123      ;   ;      ;    ;02.09.20; Пухавіцкі р-н        ; апорная мачта 40м                                    ; 53.738347; 27.771489;Y*
$;V;R  ;MIO; Голацк              ; GOLOTSK     ; 111 ; 437 ;123 ; 56 ; 111 ; 3437 ;123456789;111; 5437 ;123 ;14.07.19; Пухавіцкі р-н        ; слуп                                                 ; 53.700602; 27.853484;G
$;V;R  ;MIO; Голацк              ;             ;     ; 437 ;    ;    ; 111 ; 4437 ;123      ;   ;      ;    ;03.08.20; Пухавіцкі р-н        ; слуп                                                 ; 53.700602; 27.853484;G
$;V;R  ;MIO; Гарадзішча          ;             ; 112 ; 438 ;123 ;    ; 112 ; 3438 ;123456789;112; 5438 ;123 ;24.07.20; Менскі р-н           ; РНПЦ медыцынскай экспертызы і рэабілітацыі, слуп     ; 53.975055; 27.846204;Y
$;V;R  ;MIO; Гарадзішча          ;             ;     ; 438 ;    ;    ; 112 ; 4438 ;123      ;   ;      ;    ;24.07.20; Менскі р-н           ; РНПЦ медыцынскай экспертызы і рэабілітацыі, слуп     ; 53.975055; 27.846204;Y
$;V;R  ;MIO; Ждановічы           ;             ; 102 ; 440 ;123 ;    ; 102 ; 3440 ;123456  9;102; 5440 ;123 ;12.01.19; Менскі р-н           ; санаторыя "Пралеска", трубастойкі                    ; 53.961628; 27.414779;G
$;V;R  ;MIO; Ждановічы           ;             ;     ; 440 ;    ;    ; 102 ; 4440 ;1 3      ;102; 5440 ;45  ;25.05.19; Менскі р-н           ; санаторыя "Пралеска", трубастойкі                    ; 53.961628; 27.414779;G
$;V;R  ;MIO; Клыпаўшчына         ;             ; 111 ; 441 ;123 ;    ; 111 ; 3441 ;123456789;111; 5441 ;1234;26.01.19; Дзяржынскі р-н       ; слуп                                                 ; 53.646603; 27.101905;G
$;V;R  ;MIO; Клыпаўшчына         ;             ;     ; 441 ;    ;    ; 111 ; 4441 ;123      ;111; 5441 ; 6  ;28.07.19; Дзяржынскі р-н       ; слуп                                                 ; 53.646603; 27.101905;G
$;V;R  ;MIO; Камарова            ; KOMAROVO    ; 115 ; 442 ;123 ;    ; 115 ; 3442 ;123456789;115; 5442 ;123 ;07.06.21; Мядзелскі р-н        ; Зялёная 27, СТА "Камарова", вежа 40м                 ; 54.903664; 26.400501;G
$;V;R  ;MIO; Камарова            ;             ;     ; 442 ;    ;    ; 115 ; 4442 ; 23      ;115; 5442 ;5   ;07.06.21; Мядзелскі р-н        ; Зялёная 27, СТА "Камарова", вежа 40м                 ; 54.903664; 26.400501;G
$;V;R  ;MIO; Мар'іна             ; MAR'INO     ; 111 ; 444 ;123 ;456 ; 111 ; 3444 ;123456789;111; 5444 ;123 ;29.04.19; Пухавіцкі р-н        ; Рудовіча 2, МГАТК, мачта                             ; 53.533111; 28.124349;G
$;V;R  ;MIO; Мар'іна             ;             ;     ; 444 ;    ;    ; 111 ; 6444 ;123      ;   ;      ;    ;14.07.19; Пухавіцкі р-н        ; Рудовіча 2, МГАТК, мачта                             ; 53.533111; 28.124349;G
$;V;R  ;MIO; Масцішча            ;             ; 111 ; 445 ;123 ;    ; 111 ; 3445 ;1234567 0;111; 5445 ;123 ;05.05.19; Дзяржынскі р-н       ; апорная мачта                                        ; 53.594549; 27.005219;G
$;V;R  ;MIO; Масцішча            ;             ;     ; 445 ;    ;    ; 111 ; 4445 ;1 3      ;   ;      ;    ;15.08.19; Дзяржынскі р-н       ; апорная мачта                                        ; 53.594549; 27.005219;G
$;V;R  ;MIO; Азярышча            ;             ; 108 ; 448 ;123 ;    ; 108 ; 3448 ;123456789;108; 5448 ;123 ;16.11.18; Менскі р-н           ; Славянская 23, слуп каля чыгункі                     ; 53.934333; 27.721877;Y
$;V;R  ;MIO; Раўнаполле          ;             ; 111 ; 451 ;123 ;45  ; 111 ; 3451 ;123456789;111; 5451 ;1237;10.05.19; Пухавіцкі р-н        ; СТ Здароўе, вежа 40м                                 ; 53.619273; 27.810015;Y
$;V;R  ;MIO; Раўнаполле          ;             ;     ; 451 ;    ;    ; 111 ; 1451 ;12345678 ;   ;      ;    ;24.11.20; Пухавіцкі р-н        ; СТ Здароўе, вежа 40м                                 ; 53.619273; 27.810015;Y
$;V;R  ;MIO; Раўнаполле          ;             ;     ; 451 ;    ;    ; 111 ; 4451 ;123      ;   ;      ;    ;14.07.19; Пухавіцкі р-н        ; СТ Здароўе, вежа 40м                                 ; 53.619273; 27.810015;Y
$;V;R  ;MIO; Мацавічы            ;             ; 112 ; 452 ;123 ;    ; 112 ; 3452 ;123456789;112; 5452 ;123 ;12.11.18; Менскі р-н           ; ТП, вежа МТС 40м                                     ; 53.786028; 27.726167;Y
